"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Database","Contrast","category","subcategory"
"GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION","GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION","4/366","51/14620",0.0784313725490196,3.13296903460838,2.44503885776981,0.0384111095259259,0.373985530570476,0.346632603533616,"4094/129642/860/10736",4,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_RESPONSE_TO_FATTY_ACID","GOBP_RESPONSE_TO_FATTY_ACID","4/366","51/14620",0.0784313725490196,3.13296903460838,2.44503885776981,0.0384111095259259,0.373985530570476,0.346632603533616,"3949/6319/8644/81285",4,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_LOCOMOTORY_BEHAVIOR","GOBP_LOCOMOTORY_BEHAVIOR","9/366","181/14620",0.0497237569060773,1.98623313105697,2.13934741010795,0.0386505849828093,0.375241965061674,0.347797143664858,"6414/4986/220/56172/4864/55636/6900/1949/1803",9,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT","GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT","5/366","75/14620",0.0666666666666667,2.66302367941712,2.31367951015562,0.0397332585097814,0.375863891221122,0.348373582768067,"4824/1622/9619/3553/8529",5,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_CALCIUM_ION_HOMEOSTASIS","GOBP_CALCIUM_ION_HOMEOSTASIS","12/366","271/14620",0.044280442804428,1.76879801584901,2.04699640514596,0.0405692291948711,0.375863891221122,0.348373582768067,"160335/23007/56172/2898/79054/55636/30001/4880/130733/55151/1909/7052",12,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS","GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"4824/6469",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_FIBROBLAST_ACTIVATION","GOBP_FIBROBLAST_ACTIVATION","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"9590/59",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_LACTONE_METABOLIC_PROCESS","GOBP_LACTONE_METABOLIC_PROCESS","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"9746/30001",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING","GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"5320/9619",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM","GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"3638/64714",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_METHIONINE_METABOLIC_PROCESS","GOBP_METHIONINE_METABOLIC_PROCESS","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"6611/27232",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_PROSTAGLANDIN_SECRETION","GOBP_PROSTAGLANDIN_SECRETION","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"10257/3553",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_PROTEIN_HOMOTRIMERIZATION","GOBP_PROTEIN_HOMOTRIMERIZATION","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"6510/79689",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS","GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"258010/1622",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_RENAL_SODIUM_ION_TRANSPORT","GOBP_RENAL_SODIUM_ION_TRANSPORT","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"27347/1909",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME","GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"2150/8529",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_RESPONSE_TO_LITHIUM_ION","GOBP_RESPONSE_TO_LITHIUM_ION","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"113/6469",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_SPINAL_CORD_PATTERNING","GOBP_SPINAL_CORD_PATTERNING","2/366","13/14620",0.153846153846154,6.14543926019336,2.97402500688164,0.0406323836290381,0.375863891221122,0.348373582768067,"6469/8646",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS","GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS","4/366","52/14620",0.0769230769230769,3.07271963009668,2.39923763050212,0.0408215544276397,0.375863891221122,0.348373582768067,"403313/3949/6610/9588",4,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_LIPID_MODIFICATION","GOBP_LIPID_MODIFICATION","9/366","183/14620",0.0491803278688525,1.96452566514378,2.10393274767618,0.0409853187992892,0.375863891221122,0.348373582768067,"66036/129642/403313/8611/116285/8647/8660/242/8529",9,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_TRANSPORT","GOBP_NEGATIVE_REGULATION_OF_TRANSPORT","15/366","364/14620",0.0412087912087912,1.64609980183751,2.0002415980013,0.0410506258302488,0.375863891221122,0.348373582768067,"27347/4986/64422/2887/258010/4345/2150/11142/2550/3553/8660/3638/8501/6469/8529",15,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS","GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS","13/366","302/14620",0.043046357615894,1.71950204465675,2.02453515931217,0.0410903351958025,0.375863891221122,0.348373582768067,"60481/85414/27232/3949/8647/8671/3486/9619/3553/8644/8660/3638/51085",13,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS","GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS","6/366","101/14620",0.0594059405940594,2.37299139750041,2.21866201976964,0.0412288029579744,0.375863891221122,0.348373582768067,"60481/2181/116285/9415/242/8529",6,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT","GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT","6/366","101/14620",0.0594059405940594,2.37299139750041,2.21866201976964,0.0412288029579744,0.375863891221122,0.348373582768067,"85414/2887/5797/3553/8660/1909",6,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION","GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION","8/366","155/14620",0.0516129032258065,2.0616957518068,2.1293041876708,0.0413108910757265,0.375863891221122,0.348373582768067,"23384/3949/4133/89927/1496/10382/119/23671",8,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_GLAND_DEVELOPMENT","GOBP_GLAND_DEVELOPMENT","16/366","396/14620",0.0404040404040404,1.61395374510129,1.98473885798002,0.0414306197975293,0.375863891221122,0.348373582768067,"3206/220/4824/2194/64478/4864/79971/10718/55840/657/8660/6469/1909/3205/7052/284217",16,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_ACTIN_FILAMENT_ORGANIZATION","GOBP_ACTIN_FILAMENT_ORGANIZATION","17/366","428/14620",0.0397196261682243,1.58661457535366,1.97371268025949,0.0415613526601169,0.375863891221122,0.348373582768067,"58480/23384/83715/10788/4643/5734/2150/1496/4430/4703/57619/64780/11346/119/10178/23671/342184",17,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_ANATOMICAL_STRUCTURE_MATURATION","GOBP_ANATOMICAL_STRUCTURE_MATURATION","11/366","242/14620",0.0454545454545455,1.81569796323895,2.05030664748879,0.0415717873597522,0.375863891221122,0.348373582768067,"860/7855/10682/11057/8756/5979/6900/4880/4057/168620/1909",11,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS","GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS","3/366","31/14620",0.0967741935483871,3.86567953463776,2.55933246349125,0.0417012027634971,0.375863891221122,0.348373582768067,"90161/2134/55790",3,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT","GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT","3/366","31/14620",0.0967741935483871,3.86567953463776,2.55933246349125,0.0417012027634971,0.375863891221122,0.348373582768067,"8660/6469/8529",3,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_INSULIN_SECRETION","GOBP_REGULATION_OF_INSULIN_SECRETION","8/366","156/14620",0.0512820512820513,2.04847975339779,2.10964382905496,0.0426391795588932,0.383301407780738,0.355267126817623,"5208/25924/2150/3553/8660/25874/222546/51085",8,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT","GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT","6/366","102/14620",0.0588235294117647,2.34972677595628,2.19191420865359,0.042923878716048,0.383829841781924,0.355756911685362,"4643/25789/25937/10736/6469/1909",6,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS","GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS","6/366","102/14620",0.0588235294117647,2.34972677595628,2.19191420865359,0.042923878716048,0.383829841781924,0.355756911685362,"27347/57118/2150/100532736/4681/1803",6,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM","GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM","4/366","53/14620",0.0754716981132075,3.01474378801938,2.35452712809805,0.0433160133118517,0.38582664321278,0.357607669060016,"2150/8970/4057/79792",4,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_CELL_MATURATION","GOBP_CELL_MATURATION","9/366","185/14620",0.0486486486486487,1.94328754984493,2.06896227053333,0.0434136861475663,0.38582664321278,0.357607669060016,"860/7855/11057/8756/5979/6900/4880/168620/1909",9,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT","GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT","7/366","129/14620",0.0542635658914729,2.16757741347905,2.13433389066342,0.0435003771993766,0.38582664321278,0.357607669060016,"4643/25789/25937/5979/10736/6469/1909",7,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_ENDOCRINE_PROCESS","GOBP_ENDOCRINE_PROCESS","5/366","77/14620",0.0649350649350649,2.5938542331985,2.24697354525627,0.0437149080744321,0.38582664321278,0.357607669060016,"4986/4824/2150/3553/81285",5,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_METANEPHROS_DEVELOPMENT","GOBP_METANEPHROS_DEVELOPMENT","5/366","77/14620",0.0649350649350649,2.5938542331985,2.24697354525627,0.0437149080744321,0.38582664321278,0.357607669060016,"4824/25937/5979/10736/6469",5,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_PATTERN_SPECIFICATION_PROCESS","GOBP_PATTERN_SPECIFICATION_PROCESS","16/366","399/14620",0.0401002506265664,1.60181875453661,1.95307128889982,0.043848155710326,0.386000085760849,0.357768426193879,"6604/3206/4824/7855/79971/10718/100532736/657/7092/4681/57619/10736/6469/55502/8646/3205",16,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID","GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID","3/366","32/14620",0.09375,3.74487704918033,2.49075497415688,0.0451889451715413,0.395752669311591,0.366807715554128,"3949/8644/81285",3,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION","GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION","3/366","32/14620",0.09375,3.74487704918033,2.49075497415688,0.0451889451715413,0.395752669311591,0.366807715554128,"4345/657/55353",3,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_INSULIN_SECRETION","GOBP_INSULIN_SECRETION","9/366","187/14620",0.0481283422459893,1.92250372578241,2.0344247227003,0.0459369299576509,0.398160663307699,0.369039591281755,"5208/25924/2150/3553/8660/25874/222546/51085/7425",9,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS","GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS","2/366","14/14620",0.142857142857143,5.70647931303669,2.82309519165319,0.0466356515587004,0.398160663307699,0.369039591281755,"10736/6469",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_FRUCTOSE_METABOLIC_PROCESS","GOBP_FRUCTOSE_METABOLIC_PROCESS","2/366","14/14620",0.142857142857143,5.70647931303669,2.82309519165319,0.0466356515587004,0.398160663307699,0.369039591281755,"6652/5208",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_HEPARIN_PROTEOGLYCAN_METABOLIC_PROCESS","GOBP_HEPARIN_PROTEOGLYCAN_METABOLIC_PROCESS","2/366","14/14620",0.142857142857143,5.70647931303669,2.82309519165319,0.0466356515587004,0.398160663307699,0.369039591281755,"55790/1909",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_IMMATURE_T_CELL_PROLIFERATION","GOBP_IMMATURE_T_CELL_PROLIFERATION","2/366","14/14620",0.142857142857143,5.70647931303669,2.82309519165319,0.0466356515587004,0.398160663307699,0.369039591281755,"3553/6469",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_INTESTINAL_CHOLESTEROL_ABSORPTION","GOBP_INTESTINAL_CHOLESTEROL_ABSORPTION","2/366","14/14620",0.142857142857143,5.70647931303669,2.82309519165319,0.0466356515587004,0.398160663307699,0.369039591281755,"3949/4864",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_MESENCHYMAL_CELL_APOPTOTIC_PROCESS","GOBP_MESENCHYMAL_CELL_APOPTOTIC_PROCESS","2/366","14/14620",0.142857142857143,5.70647931303669,2.82309519165319,0.0466356515587004,0.398160663307699,0.369039591281755,"6469/1909",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY","2/366","14/14620",0.142857142857143,5.70647931303669,2.82309519165319,0.0466356515587004,0.398160663307699,0.369039591281755,"2150/4057",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS","GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS","2/366","14/14620",0.142857142857143,5.70647931303669,2.82309519165319,0.0466356515587004,0.398160663307699,0.369039591281755,"2181/23175",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE","GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE","2/366","14/14620",0.142857142857143,5.70647931303669,2.82309519165319,0.0466356515587004,0.398160663307699,0.369039591281755,"3949/55353",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT","GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT","12/366","278/14620",0.0431654676258993,1.72425993631324,1.95363307609695,0.0476232355672738,0.405119838281461,0.375489779169831,"3206/4824/1718/64478/55636/269/55840/8644/4880/6469/3205/7425",12,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_AXIS_SPECIFICATION","GOBP_AXIS_SPECIFICATION","5/366","79/14620",0.0632911392405063,2.52818703742132,2.18234756558462,0.0479276559709085,0.405119838281461,0.375489779169831,"7855/79971/657/10736/6469",5,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_GLUCAN_METABOLIC_PROCESS","GOBP_GLUCAN_METABOLIC_PROCESS","5/366","79/14620",0.0632911392405063,2.52818703742132,2.18234756558462,0.0479276559709085,0.405119838281461,0.375489779169831,"64422/2887/27232/4864/8660",5,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION","GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION","5/366","79/14620",0.0632911392405063,2.52818703742132,2.18234756558462,0.0479276559709085,0.405119838281461,0.375489779169831,"56937/860/84913/25937/657",5,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_CHOLESTEROL_EFFLUX","GOBP_CHOLESTEROL_EFFLUX","4/366","55/14620",0.0727272727272727,2.90511674118232,2.26818613931603,0.0485566717947319,0.408404878115096,0.378534554481078,"6646/4864/9619/6469",4,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC","GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC","4/366","55/14620",0.0727272727272727,2.90511674118232,2.26818613931603,0.0485566717947319,0.408404878115096,0.378534554481078,"2897/2898/57616/27092",4,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_ADULT_BEHAVIOR","GOBP_ADULT_BEHAVIOR","7/366","133/14620",0.0526315789473684,2.10238711532931,2.04645272985044,0.0498443563856279,0.415186983595242,0.384820623560907,"4986/9455/4864/55636/6900/1949/221935",7,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS","7/366","133/14620",0.0526315789473684,2.10238711532931,2.04645272985044,0.0498443563856279,0.415186983595242,0.384820623560907,"60481/85414/8671/9619/3553/8660/51085",7,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_VASCULAR_TRANSPORT","GOBP_VASCULAR_TRANSPORT","5/366","80/14620",0.0625,2.49658469945355,2.15077554412264,0.0501210415742936,0.415186983595242,0.384820623560907,"10257/6510/9429/8671/6565",5,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION","GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION","4/366","56/14620",0.0714285714285714,2.85323965651834,2.2264669960308,0.0513025180628179,0.415186983595242,0.384820623560907,"23384/2150/64780/119",4,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS","GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS","4/366","56/14620",0.0714285714285714,2.85323965651834,2.2264669960308,0.0513025180628179,0.415186983595242,0.384820623560907,"6604/55636/657/1909",4,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY","GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY","4/366","56/14620",0.0714285714285714,2.85323965651834,2.2264669960308,0.0513025180628179,0.415186983595242,0.384820623560907,"9746/22865/57633/347902",4,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_MONOSACCHARIDE_METABOLIC_PROCESS","GOBP_MONOSACCHARIDE_METABOLIC_PROCESS","11/366","251/14620",0.0438247011952191,1.75059325539373,1.92202593927045,0.0515942166203101,0.415186983595242,0.384820623560907,"6652/85414/2026/27232/5208/5373/9746/3486/30001/8660/89944",11,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT","GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT","16/366","408/14620",0.0392156862745098,1.56648451730419,1.85960851120899,0.0517025662243472,0.415186983595242,0.384820623560907,"80725/6585/6383/157285/5274/57118/4133/1496/5979/84446/657/6900/57554/1949/6695/93650",16,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_FAT_CELL_DIFFERENTIATION","GOBP_FAT_CELL_DIFFERENTIATION","10/366","221/14620",0.0452488687782805,1.80748213535099,1.93817903843695,0.0517951019689483,0.415186983595242,0.384820623560907,"79689/116844/25937/64641/30001/122953/6900/3638/338761/252995",10,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_ICOSANOID_METABOLIC_PROCESS","GOBP_ICOSANOID_METABOLIC_PROCESS","6/366","107/14620",0.0560747663551402,2.23992645932281,2.0627197051898,0.0520506823110178,0.415186983595242,0.384820623560907,"3248/4671/3553/8644/242/8529",6,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_LIPOPROTEIN_METABOLIC_PROCESS","GOBP_LIPOPROTEIN_METABOLIC_PROCESS","5/366","81/14620",0.0617283950617284,2.46576266612696,2.11967801518107,0.0523725448299511,0.415186983595242,0.384820623560907,"258010/3949/1622/80832/242",5,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_MUSCLE_CELL_MIGRATION","GOBP_MUSCLE_CELL_MIGRATION","5/366","81/14620",0.0617283950617284,2.46576266612696,2.11967801518107,0.0523725448299511,0.415186983595242,0.384820623560907,"2887/11057/3486/657/51177",5,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_ACUTE_PHASE_RESPONSE","GOBP_ACUTE_PHASE_RESPONSE","3/366","34/14620",0.0882352941176471,3.52459016393443,2.36152875580129,0.0525822608783133,0.415186983595242,0.384820623560907,"5004/3553/5005",3,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT","GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT","3/366","34/14620",0.0882352941176471,3.52459016393443,2.36152875580129,0.0525822608783133,0.415186983595242,0.384820623560907,"57007/5979/1909",3,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS","GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS","3/366","34/14620",0.0882352941176471,3.52459016393443,2.36152875580129,0.0525822608783133,0.415186983595242,0.384820623560907,"8660/81704/171558",3,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS","GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS","3/366","34/14620",0.0882352941176471,3.52459016393443,2.36152875580129,0.0525822608783133,0.415186983595242,0.384820623560907,"25874/222546/51085",3,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_RESPONSE_TO_PROSTAGLANDIN","GOBP_RESPONSE_TO_PROSTAGLANDIN","3/366","34/14620",0.0882352941176471,3.52459016393443,2.36152875580129,0.0525822608783133,0.415186983595242,0.384820623560907,"31/5734/8644",3,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_AMIDE_CATABOLIC_PROCESS","GOBP_AMIDE_CATABOLIC_PROCESS","2/366","15/14620",0.133333333333333,5.32604735883424,2.68606870452536,0.05293959190966,0.415186983595242,0.384820623560907,"51166/51268",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS","GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS","2/366","15/14620",0.133333333333333,5.32604735883424,2.68606870452536,0.05293959190966,0.415186983595242,0.384820623560907,"85301/4880",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS","GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS","2/366","15/14620",0.133333333333333,5.32604735883424,2.68606870452536,0.05293959190966,0.415186983595242,0.384820623560907,"8869/81849",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_INNATE_IMMUNE_RESPONSE_IN_MUCOSA","GOBP_INNATE_IMMUNE_RESPONSE_IN_MUCOSA","2/366","15/14620",0.133333333333333,5.32604735883424,2.68606870452536,0.05293959190966,0.415186983595242,0.384820623560907,"8970/4057",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_MESODERMAL_CELL_FATE_COMMITMENT","GOBP_MESODERMAL_CELL_FATE_COMMITMENT","2/366","15/14620",0.133333333333333,5.32604735883424,2.68606870452536,0.05293959190966,0.415186983595242,0.384820623560907,"657/10736",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT","GOBP_NEGATIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT","2/366","15/14620",0.133333333333333,5.32604735883424,2.68606870452536,0.05293959190966,0.415186983595242,0.384820623560907,"2887/3553",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
"GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION","GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION","2/366","15/14620",0.133333333333333,5.32604735883424,2.68606870452536,0.05293959190966,0.415186983595242,0.384820623560907,"4345/9466",2,"GO_BP","Apalu_vs_Control_DHT",NA,NA
